nama_tempat,alamat,latitude,longitude,url_tempat,id_review,rating_bintang,nama_reviewer,url_review,isi_review,tanggal_review,rating_layanan,rating_makanan,rating_suasana,panjang_review,sentimen
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIbEpUNXB3RRAB,5,Nike Widiastuti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIbEpUNXB3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHlJT5pwE%7CCgwInN3RtgYQsNyyhAM%7C?hl=id,Suasana nya nyaman tp kalo tempat terlalu penuhunang,2024-09-01,5.0,5.0,5.0,53,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIbFBqeTl3RRAB,5,Nurhayati Muharam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIbFBqeTl3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHlPjy9wE%7CCgwIj9vRtgYQiOz_wgM%7C?hl=id,"Okee bagus, enak makanannya mantap unang",2024-09-01,5.0,5.0,5.0,41,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNINU1hU0F3EAE,5,Kanaya Mutiara faza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNINU1hU0F3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICH5MaSAw%7CCgsIlbXRtgYQ8Ii7Ng%7C?hl=id,"makanannya enak, pelayanannya ramah, tempatnya sejukk, recomended bngettt!! icha ramah bangettt",2024-09-01,5.0,5.0,5.0,98,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNINU1hQndRRRAB,5,Diva Putri Anastasya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNINU1hQndRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICH5MaBwQE%7CCgwI-LTRtgYQ-JGokwE%7C?hl=id,"Layanan dan suasananya juara, untuk maknan semua enakk dan juara tapi cumi masih sedikit masih berbau amis. Staff atas nama mba ica juara pelayanannya",2024-09-01,5.0,4.0,5.0,155,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIcE8tYnRRRRAB,5,Tiara Sania putri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIcE8tYnRRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHpO-btQE%7CCgsI353RtgYQsPfucw%7C?hl=id,"nasinya aga keras , untuk pelayannya sangat baik dan ramah, sukses selalu untuk kampung kecil makin jaya kedepannya hanasafitri",2024-09-01,5.0,5.0,5.0,128,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIcExISzZnRRAB,5,Puji Hastuti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIcExISzZnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHpLHK6gE%7CCgsIlITRtgYQ-JngOg%7C?hl=id,Ayam panggang pedas pelayanan ramah dan sopan ica,2024-09-01,5.0,5.0,5.0,50,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeEpPZjBnRRAB,5,Ahmad Feris,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeEpPZjBnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxJOf0gE%7CCgwIhtLQtgYQyOGArwM%7C?hl=id,Keren... unang,2024-09-01,5.0,5.0,5.0,15,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeE8yTnBRRRAB,5,Uti yutik,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeE8yTnBRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxO2NpQE%7CCgwIvszQtgYQoM_E2wI%7C?hl=id,Tempatnya bagus dan nyaman unang,2024-09-01,5.0,5.0,5.0,33,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeElYaUJnEAE,5,Mila Septi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeElYaUJnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxIXiBg%7CCgwIg8XQtgYQ8IeswAM%7C?hl=id,Baguss unang,2024-09-01,4.0,5.0,4.0,14,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeExuQ29BRRAB,4,Vera Wati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeExuQ29BRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxLnCoAE%7CCgwIgcTQtgYQgLPA2QM%7C?hl=id,Cukup puas ponidi,2024-09-01,5.0,4.0,5.0,18,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeExtamlBRRAB,5,DianRatna,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeExtamlBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxLmjiAE%7CCgwI-8PQtgYQiNu2_gE%7C?hl=id,Baik unang,2024-09-01,5.0,5.0,5.0,12,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeE9taldREAE,5,Vera Mayang Sari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeE9taldREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxOmjWQ%7CCgsI48LQtgYQ2L_FZQ%7C?hl=id,"Makanannya enak, pelayanannya oke,tempatnya asik banget dea",2024-09-01,5.0,5.0,5.0,60,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeE9temJBEAE,5,Rio Fedrica Maldhan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeE9temJBEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxOmzbA%7CCgwIq8LQtgYQ2KroqQM%7C?hl=id,Cukup bgus tempat dan pelayanan nya suasanya nya juga bagus unang,2024-09-01,5.0,5.0,5.0,66,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeEluUDh3RRAB,5,Anggi Ramadhan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeEluUDh3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxInP8wE%7CCgsIiMDQtgYQuMeHIg%7C?hl=id,Bagus pelayanan jos gandos. Saran saja kolam ikan nya tolong dipagar saja agar aman unang,2024-09-01,5.0,5.0,5.0,91,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeEltZUd3EAE,5,bella ayu pratiwi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeEltZUd3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxImeGw%7CCgsI37_QtgYQwIbaBA%7C?hl=id,Sangat baik unang,2024-09-01,5.0,5.0,5.0,18,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeE83c0NnEAE,5,Jechan Shop,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeE83c0NnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxO7sCg%7CCgwIirfQtgYQgNnhtAE%7C?hl=id,makanan nya enak servis cepat faisal unang,2024-09-01,4.0,3.0,4.0,44,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeEphZFJREAE,5,Panji fadhlurrahman,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeEphZFJREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxJadRQ%7CCgsI0rLQtgYQyILEHg%7C?hl=id,"Mantap, masakan enak, penyajian cepat faisal",2024-09-01,5.0,5.0,5.0,45,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeEpEN3Z3RRAB,5,Fauzan Arthanabil (Artha),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeEpEN3Z3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxJD7vwE%7CCgwI6pXQtgYQoJ-A9wI%7C?hl=id,"Tempatnya sejuk, makananya wunak2 semua. Sip deh buat rekomendasi, Faisal dbes pelayanannya.",2024-09-01,5.0,5.0,5.0,92,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeEtEcEdnEAE,4,ayu permatasari abipura,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeEtEcEdnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHxKDpGg%7CCgwIzpTQtgYQiOG7zwI%7C?hl=id,"Makanan dan pelayanan nya sangat memuaskan, terimakasih kampung kecil way halim icha",2024-09-01,4.0,4.0,4.0,85,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIaEt2a3JRRRAB,5,Ryen Fazrul alam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIaEt2a3JRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHhKvkrQE%7CCgwIwIjQtgYQiLjwtAI%7C?hl=id,"karedok terlalu manis rasanya, bakwan jagung kurang manis, dan secara pelayanan sdh baik dan cepat, tempat juga nyaman dan bersih, rasa makanan enak ,pelayanan juga ramah baik dan cekatan icha",2024-09-01,4.0,4.0,4.0,193,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNqdnNxYVBnEAE,5,joni jon,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdnNxYVBnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICjvsqaPg%7CCgsIoO3PtgYQwIPVBg%7C?hl=id,Tempat nya nyaman makann nya enk Pelayanan nya ramahponidi,2024-09-01,5.0,5.0,5.0,61,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIaEtxU3JnRRAB,5,Daniel,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIaEtxU3JnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHhKqSrgE%7CCgsI7OvPtgYQwLfiaw%7C?hl=id,Makanan nya enak pelayanan nya bagus suasananya nyaman mba icha,2024-09-01,5.0,5.0,5.0,64,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIaEpMUWh3RRAB,5,Diah Puspitasari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIaEpMUWh3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHhJLQhwE%7CCgwIiunPtgYQwILniwE%7C?hl=id,"Tempatnya nyaman,harga standar makanan enak,pelayanan ramah ,mba Icha ramah dan baik",2024-09-01,5.0,5.0,5.0,84,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIaEtEa1FREAE,5,Keilla Anabila,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIaEtEa1FREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHhKDkQQ%7CCgwIr9rPtgYQsPTqwgM%7C?hl=id,"Untuk saus masak pedas kurang pedas,kak ica ramahhh tapi termasuk enakk kokk pelayanannya juga ramah, suasananya juga bagus",2024-09-01,5.0,5.0,5.0,123,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIcUtTanVRRRAB,5,Aulia Rolita,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIcUtTanVRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHqKSjuQE%7CCgsI59XMtgYQ-NSrUw%7C?hl=id,Pelayanan bagus makanan enak pegawainya ramah pengajian cepat Dea,2024-08-31,5.0,5.0,5.0,67,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSURCLVpqQzB3RRAB,5,zhera Ayu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCLVpqQzB3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgIDB-ZjC0wE%7CCgwIi8zMtgYQ0KT4pgE%7C?hl=id,"Pelayanannya baik dan ramah, kebersihan tmpt makanya pun baik mngkn karena emg lagi malam minggu jadi agak rame pengunjung, cuma tadi pas order paketan sayur asem nya agak terlalu pedas aja. Untuk makananny rekomended kok. Dan untuk pegawai yg brnama mba icha sangat sopan dalam memberikan info ttg pelayanan dari resto kampung kecil nya.",2024-08-31,5.0,5.0,5.0,338,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeU0tNlNBEAE,5,cindy ramadhita,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeU0tNlNBEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyM-6SA%7CCgsIs8vMtgYQ4JHGfA%7C?hl=id,Pelayanan Bagus faisal,2024-08-31,5.0,5.0,5.0,23,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeUwzd2lBRRAB,5,Syaridwi Afiani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeUwzd2lBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyL3wiAE%7CCgwIiL_MtgYQgJel9gI%7C?hl=id,Tempatnya nyaman unang faisal,2024-08-31,5.0,5.0,5.0,31,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeUxtUHhBRRAB,5,Merti Adzkia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeUxtUHhBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyLmPxAE%7CCgwIorjMtgYQuMqZ6QI%7C?hl=id,Tempat bagus,2024-08-31,5.0,5.0,5.0,12,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeVBHX3FRRRAB,5,Dwi Fitri nur Hafizah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeVBHX3FRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyPG_qQE%7CCgwIpLXMtgYQ4JmuiwM%7C?hl=id,bagus icha,2024-08-31,5.0,5.0,5.0,11,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeUtHMUdREAE,5,endang wahyuni,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeUtHMUdREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyKG1GQ%7CCgwI67LMtgYQ6KDWoAI%7C?hl=id,Nyaman..apabila ada live musik lebih nyaman lagiponidi,2024-08-31,5.0,5.0,5.0,55,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIeU43OTBnRRAB,5,tirta khairudin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIeU43OTBnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyN790gE%7CCgwI-LDMtgYQ0PiGkwM%7C?hl=id,"Untuk rasa makanan sudah oke, bakwan jagung nya ke asinan, pelayanan baik semoga lebih baik lagi icha",2024-08-31,5.0,5.0,5.0,103,positif
