"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Eksanti P. Paramitha","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"4 hari lalu","2025-05-29T12:23:07.084Z",,"2025-06-01T13:15:40.000Z","Alhamdulillah🤲
Terimakasih kak Eksanti P. Paramitha, semoga bisa jadi makanan favorit kak dan keluarga yaa🥰
Mimin tunggu kedatangan selanjutnya kak untuk menikmati sensasi makan sambel sepuasnya💕",,"Makan di tempat","Rp 50.000–75.000",,"Kebisingan sedang",,"5","5","5","ChdDSUhNMG9nS0VMdS0zTURINV9uRWtRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMdS0zTURINV9uRWtRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKELu-3MDH5_nEkQE%7CCgsIq6PhwQYQoI2LKA%7C?hl=id","116733813409645767574","1","https://lh3.googleusercontent.com/a-/ALV-UjUTgTFkCeG_-wNC7fyll8dbk9kVdJI52pt3uoYkJb2lnA7wjI1U=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116733813409645767574?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Harun Al Rasyid","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"4 hari lalu","2025-05-29T12:04:01.777Z",,"2025-06-01T13:19:28.000Z","Terimakasih kak Harun Al Rasyid🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,,,,,,,,,"ChZDSUhNMG9nS0VNT2pwS2JWNlppdGJREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNT2pwS2JWNlppdGJREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEMOjpKbV6ZitbQ%7CCgwIsZrhwQYQ8Pb08gI%7C?hl=id","111916743370295928101","4","https://lh3.googleusercontent.com/a-/ALV-UjWdfqW0oh9VyzoVn1WRBw9pJKmZRQbIumNbH7OMtue6O-J8VCwY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111916743370295928101?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Enak banget makanannya, jadi mau balik lagi",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Olivia Rodrigo","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"4 hari lalu","2025-05-29T10:42:58.361Z",,"2025-06-01T13:16:33.000Z","Alhamdulillah🤲
Terimakasih kak Olivia Rodrigo, semoga bisa jadi makanan favorit kak dan keluarga yaa🥰
Mimin tunggu kedatangan selanjutnya kak untuk menikmati sensasi makan sambel sepuasnya💕",,,,,,,"5","5","5","ChdDSUhNMG9nS0VJNmpuY2JMc2VfSjdBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJNmpuY2JMc2VfSjdBRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEI6jncbLse_J7AE%7CCgwIsvTgwQYQgN6krAE%7C?hl=id","102221867522874368486","3","https://lh3.googleusercontent.com/a/ACg8ocInmpxV4kExtWY-1dKIFgKtZ3oxcNrzxdZxmt0pPvW32-6YNA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102221867522874368486?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Cocok sekali untuk tempat hang out dengan teman-teman dan keluarga",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Afif Rizki Putra","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"4 hari lalu","2025-05-29T10:23:35.079Z",,"2025-06-01T13:19:02.000Z","Terimakasih kak Afif Rizki Putra🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,"Pesan antar","Rp 25.000–50.000",,,,,,,"ChZDSUhNMG9nS0VKak52Yy1NMm9ITU9nEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKak52Yy1NMm9ITU9nEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEJjNvc-M2oHMOg%7CCgsIp-vgwQYQ4PWDJg%7C?hl=id","108974588104755908708","4","https://lh3.googleusercontent.com/a-/ALV-UjX6hbsZCMwdiWyAYNC-5QqEMm5jYG2MzijsmiO7GO42jxS3vntC=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108974588104755908708?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","nasi liwet dan sambel nya juara",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Maureen Cahayli","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"5 hari lalu","2025-05-29T07:08:31.074Z",,"2025-06-01T13:17:55.000Z","Alhamdulillah🤲
Terimakasih kak Maureen Cahayli, semoga bisa jadi makanan favorit kak dan keluarga yaa🥰
Mimin tunggu kedatangan selanjutnya kak untuk menikmati sensasi makan sambel sepuasnya💕",,,,,,,"5","5","5","ChZDSUhNMG9nS0VMT0d0YWJtcFo3dVhREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMT0d0YWJtcFo3dVhREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKELOGtabmpZ7uXQ%7CCgsI74_gwQYQ4ICzIw%7C?hl=id","105464165186838933869","8","https://lh3.googleusercontent.com/a-/ALV-UjWyHoHNIkM7AZ9gU9cUvg6kc0QUY5JGu98eC7qiQMHbYRJ3u7g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105464165186838933869?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Enak banget, ayamnyaa juicy dan sambalnya josss 🤩 pelayanannya juga cepat dan ramah",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Elmo Sandaka Bagaskara (EL)","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"5 hari lalu","2025-05-29T01:40:37.878Z",,"2025-06-01T13:20:43.000Z","Terimakasih kak Elmo Sandaka Bagaskara (EL)🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,,,,,,,,,"ChZDSUhNMG9nS0VKSy0ycXVYa2Q3TkR3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKSy0ycXVYa2Q3TkR3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEJK-2quXkd7NDw%7CCgwIlfbewQYQ-LGFowM%7C?hl=id","106611399185116536921","4","https://lh3.googleusercontent.com/a-/ALV-UjXAfCH9OK3vGW336qplp2UdPNM5TJrW3rVyhJ_eRUQsapeigLea=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106611399185116536921?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","juaranya sambel di lampung nih",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Noer endho","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"seminggu lalu","2025-05-25T05:13:47.409Z",,"2025-06-01T13:10:34.000Z","Terimakasih banyak kak Noer endho🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,"Makan di tempat","Rp 25.000–50.000",,,"Maks 10 menit","5","5","5","ChZDSUhNMG9nS0VJblZ6N3UtOEo2ZWV3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJblZ6N3UtOEo2ZWV3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEInVz7u-8J6eew%7CCgwIi87KwQYQgOWwwwE%7C?hl=id","118153774577400524198","113","https://lh3.googleusercontent.com/a-/ALV-UjXhSLkEDXaCkkLTqEhuITvnL6OhID27MjXv4YhkWJXYbLsgntbM=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/118153774577400524198?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Verindo Bin muntar","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"seminggu lalu","2025-05-25T02:36:07.109Z",,"2025-06-01T13:09:50.000Z","Terimakasih banyak kak Verindo Bin Muntar🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNCbnVXaUh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbnVXaUh3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICBnuWiHw%7CCgsIl4TKwQYQwPKjNA%7C?hl=id","116686688592675821698","7","https://lh3.googleusercontent.com/a-/ALV-UjVycrQzX2vmZBr57Ri7v0v-wHe7ZclIpCIVMPJYCoT8L00aJ-o=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116686688592675821698?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Milea Fitri","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 minggu lalu","2025-05-18T07:39:48.873Z",,"2022-10-26T02:04:22.000Z","Terimakasih kak Milea Fitri🥰 semoga bisa jadi makanan Favorit kak dan keluarga ya kak😘 Alu Cinta Padamu🤍",,"Makan di tempat","Rp 50.000–75.000",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMtOE5MT3JRRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CVMLihxFw6tMYnREVm4CkBU15OGZoiJTw3fTC1gefV8YvrS_RCrk92urEwbgd6gdGi-tHMXFfu5HaE0jCyQ40zttxH6_8gircKxmrc72K_KRAR1eN--jW23rnsMJAywcwJLQtf","https://lh3.googleusercontent.com/geougc-cs/AB3l90DuZuz9XDAmRFkVTuwS9wwu7jVSkmyGZU88n6ZjW8OFRL-jgroB1zlaQco0lTLrVGDwiVBDUIpx5cC7BFJp8r2PCssQ1UlGD1odvrjrYLthU1fm6TND5b52z1AXwrHgMvGX7QNS","https://lh3.googleusercontent.com/geougc-cs/AB3l90D-cqMEVHmLNRQJSm8nJucQtFnxUqKnCfJEF7wC5zDtxjkaMXhlOEhBH132Nq7Ypjw5pwcAwiOl4RDmn083XkspLxQxysOm9YXUoOTzJmKnTW8xJq-YknjJKWTG2Y038HGmm0MY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtOE5MT3JRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC-8NLOrQE%7CCgwIxJ2mwQYQkK7goAM%7C?hl=id","114317410068171298495","27","https://lh3.googleusercontent.com/a-/ALV-UjWk5bzRr74FUXzcpkWcjsXJN8uYTKm91RfBieRii79FpytjLjo=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/114317410068171298495?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Super enak...
Sambel nya luar biasa enaknya",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Dwi Septia Ningrum","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 minggu lalu","2025-05-11T13:06:27.636Z",,"2025-05-11T13:12:20.000Z","Terimakasih kak Dwi Septia Ningrum🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,,,,,,"5","5","5","ChdDSUhNMG9nS0VPQ0ZxZXFCMjlETWdRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPQ0ZxZXFCMjlETWdRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEOCFqeqB29DMgQE%7CCgwI08GCwQYQyPfVrwI%7C?hl=id","105675959720192127001","5","https://lh3.googleusercontent.com/a-/ALV-UjWIyxu7rxBjVFogefz5cLrzt9DnjefGSebUMp-sT5-Uy3XzhU0E=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105675959720192127001?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","mas-mas dan mba mba nya ramah pisaan masyaallah tabarakallah bund🧏🏻‍♀️",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","ftrihndynni","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 minggu lalu","2025-05-11T13:05:59.711Z",,"2025-05-11T13:10:54.000Z","Terimakasih kak ftrihndynni🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰","Makan malam","Makan di tempat","Rp 25.000–50.000",,,,"5","5","5","ChZDSUhNMG9nS0VQSDJwWUxBb1lhTVh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQSDJwWUxBb1lhTVh3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEPH2pYLAoYaMXw%7CCgwIt8GCwQYQ8Lu-0wI%7C?hl=id","108242061577256226437","1","https://lh3.googleusercontent.com/a/ACg8ocJohny6B2pmwcdHcKmL2dTti7BvK0bSD5d17IANmgZLRP9-d28=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108242061577256226437?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","terbaik ah sambel alu",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Sugiyono Sugiyono","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 minggu lalu","2025-05-11T06:28:04.375Z",,"2025-05-11T13:13:31.000Z","Terimakasih banyak kak Sugiyono Sugiyono🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍","Makan siang",,,,,,"4","4","4","ChdDSUhNMG9nS0VNaXltLTdFcHNDSXB3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNaXltLTdFcHNDSXB3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEMiym-7EpsCIpwE%7CCgwI9IaBwQYQuK79sgE%7C?hl=id","115673004764462413443","247","https://lh3.googleusercontent.com/a/ACg8ocKf38fp4GpbFohfAmePiCkwZ6r0AffQkafqO2InBwImMv_tdA=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/115673004764462413443?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Pertama kali merasakan kuliner yg berbeda.",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
